permutation,input_sample_id,brain_sample_id,kept_original_pair
71,HC-LAR-1,FL-LAR-5,False
71,HC-LAR-13,VC-LAR-5,False
71,HC-LAR-5,HC-LAR-1,False
71,VC-LAR-1,FL-LAR-1,False
71,VC-LAR-13,HC-LAR-5,False
71,VC-LAR-5,FL-LAR-13,False
72,FL-LAR-1,FL-LAR-1,True
72,FL-LAR-13,VC-LAR-13,False
72,FL-LAR-5,VC-LAR-1,False
72,HC-LAR-1,HC-LAR-1,True
72,HC-LAR-13,HC-LAR-5,False
72,HC-LAR-5,FL-LAR-13,False
72,VC-LAR-1,HC-LAR-13,False
72,VC-LAR-13,FL-LAR-5,False
72,VC-LAR-5,VC-LAR-5,True
73,FL-LAR-1,VC-LAR-5,False
73,FL-LAR-13,VC-LAR-1,False
73,FL-LAR-5,VC-LAR-13,False
73,HC-LAR-1,HC-LAR-1,True
73,HC-LAR-13,FL-LAR-5,False
73,HC-LAR-5,HC-LAR-5,True
73,VC-LAR-1,FL-LAR-13,False
73,VC-LAR-13,FL-LAR-1,False
73,VC-LAR-5,HC-LAR-13,False
74,FL-LAR-1,FL-LAR-13,False
74,FL-LAR-13,VC-LAR-13,False
74,FL-LAR-5,VC-LAR-1,False
74,HC-LAR-1,FL-LAR-1,False
74,HC-LAR-13,HC-LAR-1,False
74,HC-LAR-5,HC-LAR-13,False
74,VC-LAR-1,FL-LAR-5,False
74,VC-LAR-13,VC-LAR-5,False
74,VC-LAR-5,HC-LAR-5,False
75,FL-LAR-1,HC-LAR-5,False
75,FL-LAR-13,VC-LAR-13,False
75,FL-LAR-5,VC-LAR-1,False
75,HC-LAR-1,VC-LAR-5,False
75,HC-LAR-13,FL-LAR-1,False
75,HC-LAR-5,HC-LAR-13,False
75,VC-LAR-1,FL-LAR-5,False
75,VC-LAR-13,FL-LAR-13,False
75,VC-LAR-5,HC-LAR-1,False
76,FL-LAR-1,VC-LAR-5,False
76,FL-LAR-13,FL-LAR-1,False
76,FL-LAR-5,VC-LAR-1,False
76,HC-LAR-1,FL-LAR-13,False
76,HC-LAR-13,HC-LAR-5,False
76,HC-LAR-5,HC-LAR-1,False
76,VC-LAR-1,VC-LAR-13,False
76,VC-LAR-13,FL-LAR-5,False
76,VC-LAR-5,HC-LAR-13,False
77,FL-LAR-1,VC-LAR-5,False
77,FL-LAR-13,VC-LAR-1,False
77,FL-LAR-5,HC-LAR-5,False
77,HC-LAR-1,HC-LAR-13,False
77,HC-LAR-13,FL-LAR-1,False
77,HC-LAR-5,FL-LAR-5,False
77,VC-LAR-1,VC-LAR-13,False
77,VC-LAR-13,HC-LAR-1,False
77,VC-LAR-5,FL-LAR-13,False
78,FL-LAR-1,HC-LAR-5,False
78,FL-LAR-13,FL-LAR-1,False
78,FL-LAR-5,VC-LAR-13,False
78,HC-LAR-1,FL-LAR-5,False
78,HC-LAR-13,VC-LAR-1,False
78,HC-LAR-5,FL-LAR-13,False
78,VC-LAR-1,HC-LAR-13,False
78,VC-LAR-13,HC-LAR-1,False
78,VC-LAR-5,VC-LAR-5,True
79,FL-LAR-1,VC-LAR-13,False
79,FL-LAR-13,FL-LAR-1,False
79,FL-LAR-5,FL-LAR-13,False
79,HC-LAR-1,HC-LAR-13,False
79,HC-LAR-13,FL-LAR-5,False
79,HC-LAR-5,VC-LAR-1,False
79,VC-LAR-1,HC-LAR-5,False
79,VC-LAR-13,HC-LAR-1,False
79,VC-LAR-5,VC-LAR-5,True
80,FL-LAR-1,FL-LAR-5,False
80,FL-LAR-13,HC-LAR-1,False
80,FL-LAR-5,VC-LAR-1,False
80,HC-LAR-1,FL-LAR-1,False
80,HC-LAR-13,VC-LAR-13,False
80,HC-LAR-5,HC-LAR-13,False
80,VC-LAR-1,FL-LAR-13,False
80,VC-LAR-13,HC-LAR-5,False
80,VC-LAR-5,VC-LAR-5,True
81,FL-LAR-1,HC-LAR-13,False
81,FL-LAR-13,VC-LAR-13,False
81,FL-LAR-5,FL-LAR-13,False
81,HC-LAR-1,HC-LAR-5,False
81,HC-LAR-13,HC-LAR-1,False
81,HC-LAR-5,FL-LAR-5,False
81,VC-LAR-1,VC-LAR-5,False
81,VC-LAR-13,FL-LAR-1,False
81,VC-LAR-5,VC-LAR-1,False
82,FL-LAR-1,HC-LAR-1,False
82,FL-LAR-13,FL-LAR-5,False
82,FL-LAR-5,VC-LAR-5,False
82,HC-LAR-1,FL-LAR-1,False
82,HC-LAR-13,HC-LAR-13,True
82,HC-LAR-5,VC-LAR-13,False
82,VC-LAR-1,VC-LAR-1,True
82,VC-LAR-13,FL-LAR-13,False
82,VC-LAR-5,HC-LAR-5,False
83,FL-LAR-1,VC-LAR-1,False
83,FL-LAR-13,FL-LAR-1,False
83,FL-LAR-5,VC-LAR-13,False
83,HC-LAR-1,HC-LAR-13,False
83,HC-LAR-13,FL-LAR-5,False
83,HC-LAR-5,FL-LAR-13,False
83,VC-LAR-1,HC-LAR-1,False
83,VC-LAR-13,VC-LAR-5,False
83,VC-LAR-5,HC-LAR-5,False
84,FL-LAR-1,HC-LAR-13,False
84,FL-LAR-13,FL-LAR-1,False
84,FL-LAR-5,HC-LAR-5,False
84,HC-LAR-1,FL-LAR-5,False
84,HC-LAR-13,VC-LAR-5,False
84,HC-LAR-5,FL-LAR-13,False
84,VC-LAR-1,VC-LAR-13,False
84,VC-LAR-13,HC-LAR-1,False
84,VC-LAR-5,VC-LAR-1,False
85,FL-LAR-1,VC-LAR-13,False
85,FL-LAR-13,FL-LAR-13,True
85,FL-LAR-5,HC-LAR-13,False
85,HC-LAR-1,FL-LAR-5,False
85,HC-LAR-13,FL-LAR-1,False
85,HC-LAR-5,VC-LAR-1,False
85,VC-LAR-1,HC-LAR-1,False
85,VC-LAR-13,VC-LAR-5,False
85,VC-LAR-5,HC-LAR-5,False
86,FL-LAR-1,VC-LAR-5,False
86,FL-LAR-13,VC-LAR-13,False
86,FL-LAR-5,FL-LAR-13,False
86,HC-LAR-1,HC-LAR-13,False
86,HC-LAR-13,HC-LAR-1,False
86,HC-LAR-5,HC-LAR-5,True
86,VC-LAR-1,VC-LAR-1,True
86,VC-LAR-13,FL-LAR-1,False
86,VC-LAR-5,FL-LAR-5,False
87,FL-LAR-1,HC-LAR-1,False
87,FL-LAR-13,VC-LAR-13,False
87,FL-LAR-5,FL-LAR-5,True
87,HC-LAR-1,FL-LAR-1,False
87,HC-LAR-13,HC-LAR-5,False
87,HC-LAR-5,FL-LAR-13,False
87,VC-LAR-1,VC-LAR-5,False
87,VC-LAR-13,HC-LAR-13,False
87,VC-LAR-5,VC-LAR-1,False
88,FL-LAR-1,HC-LAR-5,False
88,FL-LAR-13,VC-LAR-1,False
88,FL-LAR-5,VC-LAR-5,False
88,HC-LAR-1,FL-LAR-5,False
88,HC-LAR-13,HC-LAR-13,True
88,HC-LAR-5,FL-LAR-13,False
88,VC-LAR-1,VC-LAR-13,False
88,VC-LAR-13,FL-LAR-1,False
88,VC-LAR-5,HC-LAR-1,False
89,FL-LAR-1,HC-LAR-13,False
89,FL-LAR-13,FL-LAR-13,True
89,FL-LAR-5,VC-LAR-5,False
89,HC-LAR-1,HC-LAR-1,True
89,HC-LAR-13,FL-LAR-5,False
89,HC-LAR-5,VC-LAR-13,False
89,VC-LAR-1,HC-LAR-5,False
89,VC-LAR-13,FL-LAR-1,False
89,VC-LAR-5,VC-LAR-1,False
90,FL-LAR-1,VC-LAR-5,False
90,FL-LAR-13,FL-LAR-13,True
90,FL-LAR-5,FL-LAR-1,False
90,HC-LAR-1,FL-LAR-5,False
90,HC-LAR-13,VC-LAR-1,False
90,HC-LAR-5,HC-LAR-13,False
90,VC-LAR-1,VC-LAR-13,False
90,VC-LAR-13,HC-LAR-5,False
90,VC-LAR-5,HC-LAR-1,False
91,FL-LAR-1,FL-LAR-13,False
91,FL-LAR-13,VC-LAR-1,False
91,FL-LAR-5,HC-LAR-1,False
91,HC-LAR-1,FL-LAR-5,False
91,HC-LAR-13,HC-LAR-13,True
91,HC-LAR-5,VC-LAR-13,False
91,VC-LAR-1,FL-LAR-1,False
91,VC-LAR-13,VC-LAR-5,False
91,VC-LAR-5,HC-LAR-5,False
92,FL-LAR-1,VC-LAR-13,False
92,FL-LAR-13,FL-LAR-13,True
92,FL-LAR-5,VC-LAR-5,False
92,HC-LAR-1,HC-LAR-13,False
92,HC-LAR-13,HC-LAR-1,False
92,HC-LAR-5,FL-LAR-1,False
92,VC-LAR-1,HC-LAR-5,False
92,VC-LAR-13,FL-LAR-5,False
92,VC-LAR-5,VC-LAR-1,False
93,FL-LAR-1,HC-LAR-1,False
93,FL-LAR-13,FL-LAR-13,True
93,FL-LAR-5,VC-LAR-13,False
93,HC-LAR-1,HC-LAR-5,False
93,HC-LAR-13,VC-LAR-1,False
93,HC-LAR-5,FL-LAR-5,False
93,VC-LAR-1,VC-LAR-5,False
93,VC-LAR-13,HC-LAR-13,False
93,VC-LAR-5,FL-LAR-1,False
94,FL-LAR-1,HC-LAR-5,False
94,FL-LAR-13,HC-LAR-13,False
94,FL-LAR-5,FL-LAR-13,False
94,HC-LAR-1,FL-LAR-1,False
94,HC-LAR-13,VC-LAR-1,False
94,HC-LAR-5,HC-LAR-1,False
94,VC-LAR-1,VC-LAR-5,False
94,VC-LAR-13,VC-LAR-13,True
94,VC-LAR-5,FL-LAR-5,False
95,FL-LAR-1,FL-LAR-13,False
95,FL-LAR-13,HC-LAR-1,False
95,FL-LAR-5,FL-LAR-5,True
95,HC-LAR-1,VC-LAR-13,False
95,HC-LAR-13,VC-LAR-5,False
95,HC-LAR-5,FL-LAR-1,False
95,VC-LAR-1,VC-LAR-1,True
95,VC-LAR-13,HC-LAR-5,False
95,VC-LAR-5,HC-LAR-13,False
96,FL-LAR-1,FL-LAR-1,True
96,FL-LAR-13,HC-LAR-1,False
96,FL-LAR-5,FL-LAR-5,True
96,HC-LAR-1,VC-LAR-5,False
96,HC-LAR-13,FL-LAR-13,False
96,HC-LAR-5,VC-LAR-13,False
96,VC-LAR-1,HC-LAR-13,False
96,VC-LAR-13,VC-LAR-1,False
96,VC-LAR-5,HC-LAR-5,False
97,FL-LAR-1,FL-LAR-5,False
97,FL-LAR-13,VC-LAR-13,False
97,FL-LAR-5,HC-LAR-13,False
97,HC-LAR-1,HC-LAR-5,False
97,HC-LAR-13,VC-LAR-1,False
97,HC-LAR-5,HC-LAR-1,False
97,VC-LAR-1,FL-LAR-1,False
97,VC-LAR-13,FL-LAR-13,False
97,VC-LAR-5,VC-LAR-5,True
98,FL-LAR-1,FL-LAR-13,False
98,FL-LAR-13,VC-LAR-13,False
98,FL-LAR-5,FL-LAR-1,False
98,HC-LAR-1,HC-LAR-13,False
98,HC-LAR-13,VC-LAR-5,False
98,HC-LAR-5,VC-LAR-1,False
98,VC-LAR-1,HC-LAR-5,False
98,VC-LAR-13,FL-LAR-5,False
98,VC-LAR-5,HC-LAR-1,False
99,FL-LAR-1,FL-LAR-13,False
99,FL-LAR-13,HC-LAR-1,False
99,FL-LAR-5,VC-LAR-1,False
99,HC-LAR-1,HC-LAR-5,False
99,HC-LAR-13,HC-LAR-13,True
99,HC-LAR-5,FL-LAR-1,False
99,VC-LAR-1,VC-LAR-5,False
99,VC-LAR-13,FL-LAR-5,False
99,VC-LAR-5,VC-LAR-13,False
100,FL-LAR-1,HC-LAR-5,False
100,FL-LAR-13,FL-LAR-5,False
100,FL-LAR-5,FL-LAR-1,False
100,HC-LAR-1,HC-LAR-13,False
100,HC-LAR-13,VC-LAR-1,False
100,HC-LAR-5,FL-LAR-13,False
100,VC-LAR-1,HC-LAR-1,False
100,VC-LAR-13,VC-LAR-5,False
100,VC-LAR-5,VC-LAR-13,False
101,FL-LAR-1,HC-LAR-13,False
101,FL-LAR-13,VC-LAR-13,False
101,FL-LAR-5,VC-LAR-1,False
101,HC-LAR-1,HC-LAR-1,True
101,HC-LAR-13,FL-LAR-5,False
101,HC-LAR-5,FL-LAR-1,False
101,VC-LAR-1,VC-LAR-5,False
101,VC-LAR-13,HC-LAR-5,False
101,VC-LAR-5,FL-LAR-13,False
102,FL-LAR-1,FL-LAR-1,True
102,FL-LAR-13,VC-LAR-1,False
102,FL-LAR-5,FL-LAR-5,True
102,HC-LAR-1,FL-LAR-13,False
102,HC-LAR-13,HC-LAR-13,True
102,HC-LAR-5,VC-LAR-5,False
102,VC-LAR-1,HC-LAR-1,False
102,VC-LAR-13,VC-LAR-13,True
102,VC-LAR-5,HC-LAR-5,False
103,FL-LAR-1,VC-LAR-5,False
103,FL-LAR-13,VC-LAR-1,False
103,FL-LAR-5,FL-LAR-5,True
103,HC-LAR-1,HC-LAR-5,False
103,HC-LAR-13,HC-LAR-1,False
103,HC-LAR-5,HC-LAR-13,False
103,VC-LAR-1,FL-LAR-13,False
103,VC-LAR-13,VC-LAR-13,True
103,VC-LAR-5,FL-LAR-1,False
104,FL-LAR-1,FL-LAR-5,False
104,FL-LAR-13,VC-LAR-13,False
104,FL-LAR-5,HC-LAR-13,False
104,HC-LAR-1,FL-LAR-13,False
104,HC-LAR-13,HC-LAR-5,False
104,HC-LAR-5,VC-LAR-5,False
104,VC-LAR-1,HC-LAR-1,False
104,VC-LAR-13,VC-LAR-1,False
104,VC-LAR-5,FL-LAR-1,False
105,FL-LAR-1,HC-LAR-5,False
105,FL-LAR-13,VC-LAR-1,False
105,FL-LAR-5,VC-LAR-5,False
105,HC-LAR-1,HC-LAR-13,False
105,HC-LAR-13,HC-LAR-1,False
105,HC-LAR-5,FL-LAR-13,False
105,VC-LAR-1,VC-LAR-13,False
105,VC-LAR-13,FL-LAR-1,False
105,VC-LAR-5,FL-LAR-5,False
106,FL-LAR-1,VC-LAR-13,False
106,FL-LAR-13,VC-LAR-5,False
106,FL-LAR-5,VC-LAR-1,False
106,HC-LAR-1,FL-LAR-5,False
106,HC-LAR-13,HC-LAR-1,False
106,HC-LAR-5,FL-LAR-1,False
106,VC-LAR-1,HC-LAR-5,False
106,VC-LAR-13,FL-LAR-13,False
106,VC-LAR-5,HC-LAR-13,False
107,FL-LAR-1,HC-LAR-13,False
107,FL-LAR-13,VC-LAR-1,False
107,FL-LAR-5,FL-LAR-5,True
107,HC-LAR-1,FL-LAR-1,False
107,HC-LAR-13,HC-LAR-1,False
107,HC-LAR-5,VC-LAR-5,False
107,VC-LAR-1,VC-LAR-13,False
107,VC-LAR-13,FL-LAR-13,False
107,VC-LAR-5,HC-LAR-5,False
108,FL-LAR-1,VC-LAR-13,False
108,FL-LAR-13,FL-LAR-13,True
108,FL-LAR-5,FL-LAR-5,True
108,HC-LAR-1,HC-LAR-13,False
108,HC-LAR-13,VC-LAR-5,False
108,HC-LAR-5,FL-LAR-1,False
108,VC-LAR-1,VC-LAR-1,True
108,VC-LAR-13,HC-LAR-5,False
108,VC-LAR-5,HC-LAR-1,False
109,FL-LAR-1,VC-LAR-5,False
109,FL-LAR-13,HC-LAR-5,False
109,FL-LAR-5,FL-LAR-5,True
109,HC-LAR-1,VC-LAR-1,False
109,HC-LAR-13,FL-LAR-1,False
109,HC-LAR-5,HC-LAR-13,False
109,VC-LAR-1,FL-LAR-13,False
109,VC-LAR-13,HC-LAR-1,False
109,VC-LAR-5,VC-LAR-13,False
110,FL-LAR-1,FL-LAR-5,False
110,FL-LAR-13,FL-LAR-1,False
110,FL-LAR-5,HC-LAR-1,False
110,HC-LAR-1,HC-LAR-13,False
110,HC-LAR-13,FL-LAR-13,False
110,HC-LAR-5,VC-LAR-13,False
110,VC-LAR-1,HC-LAR-5,False
110,VC-LAR-13,VC-LAR-1,False
110,VC-LAR-5,VC-LAR-5,True
111,FL-LAR-1,VC-LAR-5,False
111,FL-LAR-13,HC-LAR-1,False
111,FL-LAR-5,FL-LAR-1,False
111,HC-LAR-1,VC-LAR-1,False
111,HC-LAR-13,VC-LAR-13,False
111,HC-LAR-5,HC-LAR-13,False
111,VC-LAR-1,FL-LAR-5,False
111,VC-LAR-13,HC-LAR-5,False
111,VC-LAR-5,FL-LAR-13,False
112,FL-LAR-1,HC-LAR-13,False
112,FL-LAR-13,FL-LAR-13,True
112,FL-LAR-5,FL-LAR-1,False
112,HC-LAR-1,FL-LAR-5,False
112,HC-LAR-13,HC-LAR-5,False
112,HC-LAR-5,VC-LAR-13,False
112,VC-LAR-1,VC-LAR-5,False
112,VC-LAR-13,VC-LAR-1,False
112,VC-LAR-5,HC-LAR-1,False
113,FL-LAR-1,FL-LAR-13,False
113,FL-LAR-13,HC-LAR-13,False
113,FL-LAR-5,HC-LAR-5,False
113,HC-LAR-1,VC-LAR-5,False
113,HC-LAR-13,VC-LAR-1,False
113,HC-LAR-5,FL-LAR-5,False
113,VC-LAR-1,HC-LAR-1,False
113,VC-LAR-13,VC-LAR-13,True
113,VC-LAR-5,FL-LAR-1,False
114,FL-LAR-1,FL-LAR-1,True
114,FL-LAR-13,HC-LAR-5,False
114,FL-LAR-5,VC-LAR-5,False
114,HC-LAR-1,FL-LAR-5,False
114,HC-LAR-13,HC-LAR-13,True
114,HC-LAR-5,VC-LAR-1,False
114,VC-LAR-1,FL-LAR-13,False
114,VC-LAR-13,VC-LAR-13,True
114,VC-LAR-5,HC-LAR-1,False
115,FL-LAR-1,VC-LAR-5,False
115,FL-LAR-13,FL-LAR-5,False
115,FL-LAR-5,HC-LAR-1,False
115,HC-LAR-1,HC-LAR-5,False
115,HC-LAR-13,VC-LAR-13,False
115,HC-LAR-5,HC-LAR-13,False
115,VC-LAR-1,FL-LAR-1,False
115,VC-LAR-13,FL-LAR-13,False
115,VC-LAR-5,VC-LAR-1,False
116,FL-LAR-1,FL-LAR-13,False
116,FL-LAR-13,VC-LAR-13,False
116,FL-LAR-5,VC-LAR-1,False
116,HC-LAR-1,HC-LAR-13,False
116,HC-LAR-13,VC-LAR-5,False
116,HC-LAR-5,HC-LAR-1,False
116,VC-LAR-1,FL-LAR-1,False
116,VC-LAR-13,FL-LAR-5,False
116,VC-LAR-5,HC-LAR-5,False
117,FL-LAR-1,VC-LAR-5,False
117,FL-LAR-13,HC-LAR-5,False
117,FL-LAR-5,VC-LAR-13,False
117,HC-LAR-1,FL-LAR-1,False
117,HC-LAR-13,HC-LAR-13,True
117,HC-LAR-5,FL-LAR-5,False
117,VC-LAR-1,VC-LAR-1,True
117,VC-LAR-13,HC-LAR-1,False
117,VC-LAR-5,FL-LAR-13,False
118,FL-LAR-1,HC-LAR-5,False
118,FL-LAR-13,FL-LAR-5,False
118,FL-LAR-5,VC-LAR-13,False
118,HC-LAR-1,HC-LAR-13,False
118,HC-LAR-13,FL-LAR-1,False
118,HC-LAR-5,FL-LAR-13,False
118,VC-LAR-1,VC-LAR-5,False
118,VC-LAR-13,HC-LAR-1,False
118,VC-LAR-5,VC-LAR-1,False
119,FL-LAR-1,HC-LAR-1,False
119,FL-LAR-13,HC-LAR-13,False
119,FL-LAR-5,VC-LAR-1,False
119,HC-LAR-1,HC-LAR-5,False
119,HC-LAR-13,VC-LAR-5,False
119,HC-LAR-5,FL-LAR-1,False
119,VC-LAR-1,FL-LAR-13,False
119,VC-LAR-13,VC-LAR-13,True
119,VC-LAR-5,FL-LAR-5,False
120,FL-LAR-1,HC-LAR-5,False
120,FL-LAR-13,FL-LAR-13,True
120,FL-LAR-5,HC-LAR-1,False
120,HC-LAR-1,VC-LAR-5,False
120,HC-LAR-13,VC-LAR-13,False
120,HC-LAR-5,FL-LAR-1,False
120,VC-LAR-1,FL-LAR-5,False
120,VC-LAR-13,VC-LAR-1,False
120,VC-LAR-5,HC-LAR-13,False
121,FL-LAR-1,FL-LAR-13,False
121,FL-LAR-13,VC-LAR-1,False
121,FL-LAR-5,HC-LAR-13,False
121,HC-LAR-1,VC-LAR-5,False
121,HC-LAR-13,HC-LAR-5,False
121,HC-LAR-5,FL-LAR-1,False
121,VC-LAR-1,VC-LAR-13,False
121,VC-LAR-13,HC-LAR-1,False
121,VC-LAR-5,FL-LAR-5,False
122,FL-LAR-1,HC-LAR-1,False
122,FL-LAR-13,FL-LAR-1,False
122,FL-LAR-5,VC-LAR-5,False
122,HC-LAR-1,VC-LAR-1,False
122,HC-LAR-13,FL-LAR-5,False
122,HC-LAR-5,FL-LAR-13,False
122,VC-LAR-1,HC-LAR-13,False
122,VC-LAR-13,HC-LAR-5,False
122,VC-LAR-5,VC-LAR-13,False
123,FL-LAR-1,HC-LAR-13,False
123,FL-LAR-13,HC-LAR-5,False
123,FL-LAR-5,FL-LAR-13,False
123,HC-LAR-1,VC-LAR-13,False
123,HC-LAR-13,VC-LAR-5,False
123,HC-LAR-5,FL-LAR-5,False
123,VC-LAR-1,FL-LAR-1,False
123,VC-LAR-13,VC-LAR-1,False
123,VC-LAR-5,HC-LAR-1,False
124,FL-LAR-1,FL-LAR-1,True
124,FL-LAR-13,VC-LAR-5,False
124,FL-LAR-5,HC-LAR-13,False
124,HC-LAR-1,FL-LAR-5,False
124,HC-LAR-13,FL-LAR-13,False
124,HC-LAR-5,HC-LAR-1,False
124,VC-LAR-1,VC-LAR-13,False
124,VC-LAR-13,VC-LAR-1,False
124,VC-LAR-5,HC-LAR-5,False
125,FL-LAR-1,FL-LAR-1,True
125,FL-LAR-13,HC-LAR-1,False
125,FL-LAR-5,VC-LAR-13,False
125,HC-LAR-1,VC-LAR-1,False
125,HC-LAR-13,HC-LAR-13,True
125,HC-LAR-5,FL-LAR-5,False
125,VC-LAR-1,FL-LAR-13,False
125,VC-LAR-13,VC-LAR-5,False
125,VC-LAR-5,HC-LAR-5,False
126,FL-LAR-1,HC-LAR-13,False
126,FL-LAR-13,HC-LAR-5,False
126,FL-LAR-5,FL-LAR-13,False
126,HC-LAR-1,HC-LAR-1,True
126,HC-LAR-13,VC-LAR-5,False
126,HC-LAR-5,VC-LAR-13,False
126,VC-LAR-1,FL-LAR-5,False
126,VC-LAR-13,FL-LAR-1,False
126,VC-LAR-5,VC-LAR-1,False
127,FL-LAR-1,HC-LAR-1,False
127,FL-LAR-13,VC-LAR-5,False
127,FL-LAR-5,HC-LAR-5,False
127,HC-LAR-1,FL-LAR-13,False
127,HC-LAR-13,FL-LAR-1,False
127,HC-LAR-5,HC-LAR-13,False
127,VC-LAR-1,FL-LAR-5,False
127,VC-LAR-13,VC-LAR-1,False
127,VC-LAR-5,VC-LAR-13,False
128,FL-LAR-1,FL-LAR-13,False
128,FL-LAR-13,VC-LAR-5,False
128,FL-LAR-5,VC-LAR-1,False
128,HC-LAR-1,HC-LAR-13,False
128,HC-LAR-13,HC-LAR-1,False
128,HC-LAR-5,FL-LAR-1,False
128,VC-LAR-1,FL-LAR-5,False
128,VC-LAR-13,HC-LAR-5,False
128,VC-LAR-5,VC-LAR-13,False
129,FL-LAR-1,FL-LAR-5,False
129,FL-LAR-13,FL-LAR-13,True
129,FL-LAR-5,FL-LAR-1,False
129,HC-LAR-1,VC-LAR-13,False
129,HC-LAR-13,VC-LAR-5,False
129,HC-LAR-5,HC-LAR-5,True
129,VC-LAR-1,VC-LAR-1,True
129,VC-LAR-13,HC-LAR-1,False
129,VC-LAR-5,HC-LAR-13,False
130,FL-LAR-1,HC-LAR-5,False
130,FL-LAR-13,FL-LAR-1,False
130,FL-LAR-5,VC-LAR-13,False
130,HC-LAR-1,FL-LAR-13,False
130,HC-LAR-13,FL-LAR-5,False
130,HC-LAR-5,VC-LAR-5,False
130,VC-LAR-1,HC-LAR-1,False
130,VC-LAR-13,HC-LAR-13,False
130,VC-LAR-5,VC-LAR-1,False
131,FL-LAR-1,HC-LAR-1,False
131,FL-LAR-13,VC-LAR-1,False
131,FL-LAR-5,HC-LAR-5,False
131,HC-LAR-1,VC-LAR-5,False
131,HC-LAR-13,VC-LAR-13,False
131,HC-LAR-5,HC-LAR-13,False
131,VC-LAR-1,FL-LAR-5,False
131,VC-LAR-13,FL-LAR-13,False
131,VC-LAR-5,FL-LAR-1,False
132,FL-LAR-1,FL-LAR-5,False
132,FL-LAR-13,HC-LAR-13,False
132,FL-LAR-5,VC-LAR-13,False
132,HC-LAR-1,HC-LAR-1,True
132,HC-LAR-13,VC-LAR-1,False
132,HC-LAR-5,VC-LAR-5,False
132,VC-LAR-1,FL-LAR-13,False
132,VC-LAR-13,FL-LAR-1,False
132,VC-LAR-5,HC-LAR-5,False
133,FL-LAR-1,HC-LAR-1,False
133,FL-LAR-13,FL-LAR-1,False
133,FL-LAR-5,VC-LAR-1,False
133,HC-LAR-1,FL-LAR-13,False
133,HC-LAR-13,HC-LAR-13,True
133,HC-LAR-5,FL-LAR-5,False
133,VC-LAR-1,HC-LAR-5,False
133,VC-LAR-13,VC-LAR-13,True
133,VC-LAR-5,VC-LAR-5,True
134,FL-LAR-1,HC-LAR-5,False
134,FL-LAR-13,FL-LAR-13,True
134,FL-LAR-5,FL-LAR-5,True
134,HC-LAR-1,VC-LAR-5,False
134,HC-LAR-13,VC-LAR-1,False
134,HC-LAR-5,HC-LAR-1,False
134,VC-LAR-1,VC-LAR-13,False
134,VC-LAR-13,FL-LAR-1,False
134,VC-LAR-5,HC-LAR-13,False
135,FL-LAR-1,HC-LAR-5,False
135,FL-LAR-13,HC-LAR-13,False
135,FL-LAR-5,VC-LAR-1,False
135,HC-LAR-1,FL-LAR-5,False
135,HC-LAR-13,HC-LAR-1,False
135,HC-LAR-5,FL-LAR-1,False
135,VC-LAR-1,FL-LAR-13,False
135,VC-LAR-13,VC-LAR-5,False
135,VC-LAR-5,VC-LAR-13,False
136,FL-LAR-1,FL-LAR-13,False
136,FL-LAR-13,FL-LAR-1,False
136,FL-LAR-5,HC-LAR-5,False
136,HC-LAR-1,VC-LAR-5,False
136,HC-LAR-13,VC-LAR-13,False
136,HC-LAR-5,FL-LAR-5,False
136,VC-LAR-1,HC-LAR-1,False
136,VC-LAR-13,VC-LAR-1,False
136,VC-LAR-5,HC-LAR-13,False
137,FL-LAR-1,FL-LAR-5,False
137,FL-LAR-13,VC-LAR-1,False
137,FL-LAR-5,FL-LAR-1,False
137,HC-LAR-1,FL-LAR-13,False
137,HC-LAR-13,VC-LAR-5,False
137,HC-LAR-5,HC-LAR-5,True
137,VC-LAR-1,VC-LAR-13,False
137,VC-LAR-13,HC-LAR-13,False
137,VC-LAR-5,HC-LAR-1,False
138,FL-LAR-1,FL-LAR-1,True
138,FL-LAR-13,HC-LAR-13,False
138,FL-LAR-5,VC-LAR-5,False
138,HC-LAR-1,FL-LAR-5,False
138,HC-LAR-13,FL-LAR-13,False
138,HC-LAR-5,HC-LAR-5,True
138,VC-LAR-1,HC-LAR-1,False
138,VC-LAR-13,VC-LAR-1,False
138,VC-LAR-5,VC-LAR-13,False
139,FL-LAR-1,HC-LAR-5,False
139,FL-LAR-13,HC-LAR-13,False
139,FL-LAR-5,FL-LAR-1,False
139,HC-LAR-1,VC-LAR-1,False
139,HC-LAR-13,HC-LAR-1,False
139,HC-LAR-5,FL-LAR-13,False
139,VC-LAR-1,VC-LAR-5,False
139,VC-LAR-13,FL-LAR-5,False
139,VC-LAR-5,VC-LAR-13,False
140,FL-LAR-1,VC-LAR-5,False
140,FL-LAR-13,FL-LAR-5,False
140,FL-LAR-5,VC-LAR-13,False
140,HC-LAR-1,HC-LAR-13,False
140,HC-LAR-13,VC-LAR-1,False
140,HC-LAR-5,FL-LAR-13,False
140,VC-LAR-1,FL-LAR-1,False
140,VC-LAR-13,HC-LAR-1,False
140,VC-LAR-5,HC-LAR-5,False
141,FL-LAR-1,FL-LAR-1,True
141,FL-LAR-13,HC-LAR-13,False
141,FL-LAR-5,VC-LAR-5,False
141,HC-LAR-1,HC-LAR-5,False
141,HC-LAR-13,FL-LAR-13,False
141,HC-LAR-5,VC-LAR-1,False
141,VC-LAR-1,HC-LAR-1,False
141,VC-LAR-13,FL-LAR-5,False
